archive_path	source_type	source_name	target_type	target_name	status	detail
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone3.tnm	AnimFilter	tan_cone3.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone3.tnm	TransAnim	tan_cone3.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	frontdoor_windows.view	Group	frontdoor_windows.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	cymbal_big_trans	Group	cymbal_big_trans	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	amp_light01.lit	Light	amp_light01.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Cam	6 foot camera.cam	Cam	6 foot camera.cam	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	stage_crud.view	Group	stage_crud.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Environ	venue.env	Environ	venue.env	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	char_light02.lit	Light	char_light02.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker5.tnm	AnimFilter	speaker5.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker5.tnm	TransAnim	speaker5.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	cymbal_small.tnm	AnimFilter	cymbal_small.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	cymbal_small.tnm	TransAnim	cymbal_small.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone6.tnm	AnimFilter	tan_cone6.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone6.tnm	TransAnim	tan_cone6.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	main_room.view	Group	main_room.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	venue.view	Group	venue.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	orange_stack.view	Group	orange_stack.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone1.tnm	AnimFilter	tan_cone1.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone1.tnm	TransAnim	tan_cone1.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker3.tnm	AnimFilter	speaker3.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker3.tnm	TransAnim	speaker3.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	MatAnim	glowwhite_big.matanim	MatAnim	glowwhite_big.matanim	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	Group02.view	Group	Group02.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	crowd_lightb1.lit	Light	crowd_lightb1.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	floor.view	Group	floor.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone4.tnm	AnimFilter	tan_cone4.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone4.tnm	TransAnim	tan_cone4.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	kickdrum01.tnm	AnimFilter	kickdrum01.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	kickdrum01.tnm	TransAnim	kickdrum01.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	CamAnim	6 foot camera.cnm	CamAnim	6 foot camera.cnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	char_light03.lit	Light	char_light03.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker6.tnm	AnimFilter	speaker6.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker6.tnm	TransAnim	speaker6.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker1.tnm	AnimFilter	speaker1.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker1.tnm	TransAnim	speaker1.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	front door .view	Group	front door .view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	flare_obstruct.view	Group	flare_obstruct.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	tape_cable.view	Group	tape_cable.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	Group01.view	Group	Group01.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	crowd_lighta1.lit	Light	crowd_lighta1.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone2.tnm	AnimFilter	tan_cone2.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone2.tnm	TransAnim	tan_cone2.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Flare	Flare1	Flare	Flare1	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Flare	Flare3	Flare	Flare3	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Flare	Flare5	Flare	Flare5	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Flare	Flare7	Flare	Flare7	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Flare	Flare9	Flare	Flare9	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	drum_kit.view	Group	drum_kit.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	venue_transparent.view	Group	venue_transparent.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	venue_rt.view	Group	venue_rt.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	LightAnim	crowd_lightb1.litanim	LightAnim	crowd_lightb1.litanim	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	Light	char_light01.lit	Light	char_light01.lit	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker4.tnm	AnimFilter	speaker4.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	speaker4.tnm	TransAnim	speaker4.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	View	chorus_flares.view	Group	chorus_flares.view	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	LightAnim	crowd_lighta1.litanim	LightAnim	crowd_lighta1.litanim	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone5.tnm	AnimFilter	tan_cone5.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	tan_cone5.tnm	TransAnim	tan_cone5.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	cymbal_big.tnm	AnimFilter	cymbal_big.filt	synthesized	Animatable0 scale/range program expanded using retail loader rules
venues/small_club_multi/gen/small_club_multi.rnd_ps2	TransAnim	cymbal_big.tnm	TransAnim	cymbal_big.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_back.tnm	TransAnim	Cam_nt_np_arc_back.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_pan.tnm	TransAnim	Cam_nt_np_pan.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_back.tnm	TransAnim	Cam_t_np_arc_back.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_r.tnm	TransAnim	Cam_t_p_arc_r.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_zoom.tnm	TransAnim	Cam_nt_np_zoom.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_pan.tnm	TransAnim	Cam_t_np_pan.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_close.tnm	TransAnim	Cam_t_p_close.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_small_club_intro.tnm	TransAnim	Cam_small_club_intro.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc.tnm	TransAnim	Cam_t_p_arc.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_l.tnm	TransAnim	Cam_nt_np_arc_l.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle02.tnm	TransAnim	Cam_t_p_circle02.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_zoom.tnm	TransAnim	Cam_t_np_zoom.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle02.tnm	TransAnim	Cam_nt_np_circle02.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle02.tnm	TransAnim	Cam_t_np_circle02.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_zoom.tnm	TransAnim	Cam_t_p_zoom.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_pan.tnm	TransAnim	Cam_t_p_pan.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_horseshoe.tnm	TransAnim	Cam_nt_np_horseshoe.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_l.tnm	TransAnim	Cam_t_np_arc_l.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_r.tnm	TransAnim	Cam_nt_np_arc_r.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_horseshoe.tnm	TransAnim	Cam_t_np_horseshoe.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_close.tnm	TransAnim	Cam_nt_np_close.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle03.tnm	TransAnim	Cam_t_p_circle03.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle03.tnm	TransAnim	Cam_nt_np_circle03.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_l.tnm	TransAnim	Cam_t_p_arc_l.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle03.tnm	TransAnim	Cam_t_np_circle03.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc.tnm	TransAnim	Cam_nt_np_arc.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle01.tnm	TransAnim	Cam_t_p_circle01.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_r.tnm	TransAnim	Cam_t_np_arc_r.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_horseshoe.tnm	TransAnim	Cam_t_p_horseshoe.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc.tnm	TransAnim	Cam_t_np_arc.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle01.tnm	TransAnim	Cam_nt_np_circle01.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_close.tnm	TransAnim	Cam_t_np_close.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle01.tnm	TransAnim	Cam_t_np_circle01.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_back.tnm	TransAnim	Cam_t_p_arc_back.tnm	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	brushed_steel_02.tex	Tex	brushed_steel_02.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	crowd01.tex	Tex	crowd01.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	glodrum.tex	Tex	glodrum.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	glodrum3.tex	Tex	glodrum3.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	lightbody.tex	Tex	lightbody.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	lightcone2.tex	Tex	lightcone2.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	part_condensor.tex	Tex	part_condensor.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	smoke.tex	Tex	smoke.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	spot_beam.tex	Tex	spot_beam.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	spot_glow.tex	Tex	spot_glow.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	spotlight.tex	Tex	spotlight.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Tex	track_light_obja.tex	Tex	track_light_obja.tex	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	dry_icesmokemat.mat	Mat	dry_icesmokemat.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	floor_glows.mat	Mat	floor_glows.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	crowd_limits00.mat	Mat	crowd_limits00.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	Material #213.mat	Mat	Material #213.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	light_bright00.mat	Mat	light_bright00_1.mat	synthesized	Mat21 texture stage expanded to a native Mat27 next-pass object
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	light_bright00.mat	Mat	light_bright00.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	light_glow.mat	Mat	light_glow.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	Material #214.mat	Mat	Material #214.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	spot_bright.mat	Mat	spot_bright.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	light_bright.mat	Mat	light_bright_1.mat	synthesized	Mat21 texture stage expanded to a native Mat27 next-pass object
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	light_bright.mat	Mat	light_bright.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	floor_glows_mat.mat	Mat	floor_glows_mat.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	Material #217.mat	Mat	Material #217.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	Material #212.mat	Mat	Material #212.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	spot_beam_mat.mat	Mat	spot_beam_mat.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	smokemat.mat	Mat	smokemat.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	crowd.mat	Mat	crowd.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mat	spot_glow_mat.mat	Mat	spot_glow_mat.mat	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	scaffolding05.mesh	Mesh	scaffolding05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_pink03.mesh	Mesh	light_bright_pink03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cannon_pink04.mesh	Mesh	light_cannon_pink04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_purple07.mesh	Mesh	light_cone_purple07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_bright03.mesh	Mesh	orange_bright03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_floor_glow05.mesh	Mesh	red_floor_glow05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_bright05.mesh	Mesh	pink_bright05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_pink07.mesh	Mesh	light_glow_pink07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_beam01.mesh	Mesh	orange_beam01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_pink07.mesh	Mesh	light_bright_pink07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	smoke_plane03.mesh	Mesh	smoke_plane03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_beam05.mesh	Mesh	orange_beam05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_glow02.mesh	Mesh	red_glow02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cannon_purple01.mesh	Mesh	light_cannon_purple01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_edgeglowhalf02.mesh	Mesh	orange_edgeglowhalf02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_beam00.mesh	Mesh	pink_beam00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_edge_glowquarter00.mesh	Mesh	orange_edge_glowquarter00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink__glow01.mesh	Mesh	pink__glow01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_purple02.mesh	Mesh	light_glow_purple02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	Crowd_B26.mesh	Mesh	Crowd_B26.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_edge_glow_quarter00.mesh	Mesh	pink_edge_glow_quarter00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_glow06.mesh	Mesh	red_glow06.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cannon_purple05.mesh	Mesh	light_cannon_purple05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_floor_glow03.mesh	Mesh	orange_floor_glow03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_glow00.mesh	Mesh	orange_glow00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_beam04.mesh	Mesh	pink_beam04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink__glow05.mesh	Mesh	pink__glow05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_purple06.mesh	Mesh	light_glow_purple06.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	stage_spot_01.mesh	Mesh	stage_spot_01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_glow04.mesh	Mesh	orange_glow04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_blue04.mesh	Mesh	light_cone_blue04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_purple03.mesh	Mesh	light_bright_purple03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_floor_glow01.mesh	Mesh	pink_floor_glow01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_pink03.mesh	Mesh	light_cone_pink03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_bright02.mesh	Mesh	red_bright02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_blue03.mesh	Mesh	light_glow_blue03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_edge_glow_half01.mesh	Mesh	pink_edge_glow_half01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_purple07.mesh	Mesh	light_bright_purple07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_floor_glow05.mesh	Mesh	pink_floor_glow05.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_blue03.mesh	Mesh	light_bright_blue03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_purple02.mesh	Mesh	light_cone_purple02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_wall_glow02.mesh	Mesh	red_wall_glow02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_floor_glow00.mesh	Mesh	red_floor_glow00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_pink07.mesh	Mesh	light_cone_pink07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cannon_blue04.mesh	Mesh	light_cannon_blue04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	Crowd_C27.mesh	Mesh	Crowd_C27.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_bright00.mesh	Mesh	pink_bright00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_beam02.mesh	Mesh	red_beam02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_wall_glow01.mesh	Mesh	pink_wall_glow01.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_pink02.mesh	Mesh	light_glow_pink02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	scaffolding04.mesh	Mesh	scaffolding04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_pink02.mesh	Mesh	light_bright_pink02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_bright06.mesh	Mesh	red_bright06.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	crowd_limits00.mesh	Mesh	crowd_limits00.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_glow_blue07.mesh	Mesh	light_glow_blue07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cannon_pink03.mesh	Mesh	light_cannon_pink03.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_bright_blue07.mesh	Mesh	light_bright_blue07.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	light_cone_purple06.mesh	Mesh	light_cone_purple06.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	orange_bright02.mesh	Mesh	orange_bright02.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	red_floor_glow04.mesh	Mesh	red_floor_glow04.mesh	converted	revision-aware semantic conversion
venues/small_club_multi/gen/lighting.rnd_ps2	Mesh	pink_bright04.mesh	Mesh	pink_bright04.mesh	converted	revision-aware semantic conversion
