archive_path	object	set0_channels	set0_samples	set0_compression	set0_frame_bytes	set0_sample_bytes	set0_facing_channels	set1_channels	set1_samples	set1_compression	set1_frame_bytes	set1_sample_bytes	set1_facing_channels	overlap_channels
charsys/crowd/anims/gen/crowd_male01_2armpump.acp	crowd_male01_2armpump	18	160	1	124	19840	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male02_1armpump.acp	crowd_male02_1armpump	18	150	1	124	18600	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_male01_bad.acp	crowd_male01_bad	18	146	1	124	18104	0	2	1	1	4	4	0	0
charsys/crowd/anims/gen/crowd_female01_boo.acp	crowd_female01_boo	18	90	1	124	11160	0	2	1	1	4	4	0	0
charsys/hair_metal/anims/editor/gen/hair_idle_ui.acp	hair_idle_ui	53	296	1	282	83472	0	2	1	1	10	10	0	0
charsys/female_singer/anims/gen/female_singer_active_medium.acp	female_singer_active_medium	24	292	1	164	47888	0	2	1	1	10	10	0	0
charsys/female_singer/anims/gen/female_singer_lose.acp	female_singer_lose	22	283	1	144	40752	0	4	1	1	30	30	0	0
charsys/female_singer/anims/gen/female_singer_active_fast.acp	female_singer_active_fast	24	208	1	160	33280	0	2	1	1	14	14	0	0
charsys/female_singer/anims/gen/female_singer_idle.acp	female_singer_idle	21	143	1	136	19448	0	5	1	1	38	38	0	0
charsys/female_singer/anims/gen/female_singer_win.acp	female_singer_win	22	301	1	144	43344	0	4	1	1	30	30	0	0
charsys/hair_metal/anims/gen/hair_stand_medium_03.acp	hair_stand_medium_03	24	154	1	180	27720	2	36	1	1	150	150	0	0
charsys/hair_metal/anims/gen/hair_turn_right_45_medium.acp	hair_turn_right_45_medium	29	71	1	202	14342	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stand_medium_02.acp	hair_stand_medium_02	26	220	1	184	40480	2	34	1	1	146	146	0	0
charsys/hair_metal/anims/gen/hair_turn_left_45_medium.acp	hair_turn_left_45_medium	29	76	1	202	15352	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stand_medium_01.acp	hair_stand_medium_01	25	195	1	182	35490	2	35	1	1	148	148	0	0
charsys/hair_metal/anims/gen/hair_turn_left_180_fast.acp	hair_turn_left_180_fast	29	66	1	202	13332	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_forward_medium.acp	hair_stop_forward_medium	29	79	1	202	15958	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_right_135_fast.acp	hair_stop_right_135_fast	29	76	1	202	15352	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_backward_fast.acp	hair_turn_backward_fast	29	68	1	202	13736	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_90_medium.acp	hair_turn_right_90_medium	29	70	1	202	14140	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_90_medium.acp	hair_turn_left_90_medium	29	83	1	202	16766	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stand_fast_03.acp	hair_stand_fast_03	27	206	1	198	40788	2	33	1	1	132	132	0	0
charsys/hair_metal/anims/gen/hair_walk_backward_fast.acp	hair_walk_backward_fast	28	81	1	194	15714	2	32	1	1	136	136	0	0
charsys/hair_metal/anims/gen/hair_stand_fast_02.acp	hair_stand_fast_02	26	155	1	184	28520	2	34	1	1	146	146	0	0
charsys/hair_metal/anims/gen/hair_intro_03.acp	hair_intro_03	49	161	1	290	46690	2	11	1	1	40	40	0	0
charsys/hair_metal/anims/gen/hair_intro_01.acp	hair_intro_01	35	217	1	226	49042	2	25	1	1	104	104	0	0
charsys/hair_metal/anims/gen/hair_stop_forward_fast.acp	hair_stop_forward_fast	29	59	1	202	11918	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_lose_03.acp	hair_lose_03	40	190	1	248	47120	2	20	1	1	82	82	0	0
charsys/hair_metal/anims/gen/hair_lose_02.acp	hair_lose_02	40	228	1	248	56544	2	20	1	1	82	82	0	0
charsys/hair_metal/anims/gen/hair_walk_right_fast.acp	hair_walk_right_fast	29	83	1	202	16766	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_right_45_fast.acp	hair_stop_right_45_fast	29	72	1	202	14544	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_forward_medium.acp	hair_walk_normal_forward_medium	29	179	1	202	36158	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_backward_medium.acp	hair_walk_normal_backward_medium	29	206	1	202	41612	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_left_fast.acp	hair_walk_normal_left_fast	29	90	1	202	18180	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_backward_fast.acp	hair_walk_normal_backward_fast	29	119	1	202	24038	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_90_fast.acp	hair_turn_left_90_fast	29	91	1	202	18382	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_right_135_medium.acp	hair_stop_right_135_medium	29	70	1	202	14140	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_win_02.acp	hair_win_02	44	164	1	262	42968	2	16	1	1	68	68	0	0
charsys/hair_metal/anims/gen/hair_win_01.acp	hair_win_01	55	154	1	308	47432	2	5	1	1	22	22	0	0
charsys/hair_metal/anims/gen/hair_turn_right_135_medium.acp	hair_turn_right_135_medium	29	75	1	202	15150	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_backward_medium.acp	hair_turn_backward_medium	29	84	1	202	16968	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_right_medium.acp	hair_walk_normal_right_medium	29	122	1	202	24644	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_forward_fast.acp	hair_walk_normal_forward_fast	29	103	1	202	20806	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_180_medium.acp	hair_turn_right_180_medium	29	78	1	202	15756	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_left_135_fast.acp	hair_stop_left_135_fast	29	74	1	202	14948	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_45_fast.acp	hair_turn_right_45_fast	29	72	1	202	14544	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_idle_fast.acp	hair_idle_fast	25	152	1	182	27664	2	35	1	1	148	148	0	0
charsys/hair_metal/anims/gen/hair_stop_right_90_fast.acp	hair_stop_right_90_fast	29	75	1	202	15150	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_left_135_medium.acp	hair_stop_left_135_medium	29	83	1	202	16766	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_left_45_fast.acp	hair_stop_left_45_fast	29	68	1	202	13736	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_forward_medium.acp	hair_turn_forward_medium	29	77	1	202	15554	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_135_fast.acp	hair_turn_right_135_fast	29	67	1	202	13534	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_left_medium.acp	hair_walk_left_medium	29	82	1	202	16564	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_forward_fast.acp	hair_turn_forward_fast	29	81	1	202	16362	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_left_45_medium.acp	hair_stop_left_45_medium	29	86	1	202	17372	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_right_45_medium.acp	hair_stop_right_45_medium	29	89	1	202	17978	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_left_90_medium.acp	hair_stop_left_90_medium	29	83	1	202	16766	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_right_90_medium.acp	hair_stop_right_90_medium	29	78	1	202	15756	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_135_fast.acp	hair_turn_left_135_fast	29	71	1	202	14342	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_90_fast.acp	hair_turn_right_90_fast	29	81	1	202	16362	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_backward_fast.acp	hair_stop_backward_fast	29	68	1	202	13736	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_right_fast.acp	hair_walk_normal_right_fast	29	93	1	202	18786	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_special_02.acp	hair_special_02	53	107	1	316	33812	2	7	1	1	14	14	0	0
charsys/hair_metal/anims/gen/hair_stand_bad.acp	hair_stand_bad	29	242	1	202	48884	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_special_01.acp	hair_special_01	47	107	1	286	30602	2	13	1	1	44	44	0	0
charsys/hair_metal/anims/gen/hair_stop_left_90_fast.acp	hair_stop_left_90_fast	29	75	1	202	15150	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_forward_medium.acp	hair_walk_forward_medium	29	114	1	202	23028	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_right_180_fast.acp	hair_turn_right_180_fast	29	82	1	202	16564	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_left_fast.acp	hair_walk_left_fast	29	71	1	202	14342	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_normal_left_medium.acp	hair_walk_normal_left_medium	29	139	1	202	28078	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_135_medium.acp	hair_turn_left_135_medium	29	77	1	202	15554	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_extreme_medium_04.acp	hair_extreme_medium_04	29	215	1	202	43430	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_extreme_medium_02.acp	hair_extreme_medium_02	29	260	1	202	52520	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_backward_medium.acp	hair_walk_backward_medium	28	151	1	194	29294	2	32	1	1	136	136	0	0
charsys/hair_metal/anims/gen/hair_extreme_medium_01.acp	hair_extreme_medium_01	29	181	1	202	36562	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_right_medium.acp	hair_walk_right_medium	29	83	1	202	16766	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_walk_forward_fast.acp	hair_walk_forward_fast	29	90	1	202	18180	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_45_fast.acp	hair_turn_left_45_fast	29	67	1	202	13534	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_stop_backward_medium.acp	hair_stop_backward_medium	29	85	1	202	17170	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_turn_left_180_medium.acp	hair_turn_left_180_medium	29	86	1	202	17372	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_idle_medium.acp	hair_idle_medium	26	152	1	184	27968	2	34	1	1	146	146	0	0
charsys/hair_metal/anims/gen/hair_win_final.acp	hair_win_final	55	551	1	290	159790	2	5	1	1	40	40	0	0
charsys/hair_metal/anims/gen/hair_extreme_fast_04.acp	hair_extreme_fast_04	29	333	1	202	67266	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_extreme_fast_03.acp	hair_extreme_fast_03	29	215	1	202	43430	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_extreme_fast_02.acp	hair_extreme_fast_02	29	193	1	202	38986	2	31	1	1	128	128	0	0
charsys/hair_metal/anims/gen/hair_extreme_fast_01.acp	hair_extreme_fast_01	29	235	1	202	47470	2	31	1	1	128	128	0	0
charsys/metal/anims/finger/gen/finger_chord_bar.acp	finger_chord_bar	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_vibrato_index.acp	finger_vibrato_index	5	9	1	28	252	0	12	1	1	52	52	0	0
charsys/metal/anims/finger/gen/strum_down_long.acp	strum_down_long	11	31	1	62	1922	0	9	1	1	36	36	0	0
charsys/metal/anims/finger/gen/strum_pluck_short.acp	strum_pluck_short	1	7	1	8	56	0	19	1	1	90	90	0	0
charsys/metal/anims/finger/gen/finger_vibrato_pinky.acp	finger_vibrato_pinky	9	9	1	48	432	0	8	1	1	32	32	0	0
charsys/metal/anims/finger/gen/finger_vibrato_pinky_hi.acp	finger_vibrato_pinky_hi	11	9	1	68	612	0	6	1	1	12	12	0	0
charsys/metal/anims/finger/gen/finger_open.acp	finger_open	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_vibrato_ring.acp	finger_vibrato_ring	9	13	1	42	546	0	8	1	1	38	38	0	0
charsys/metal/anims/finger/gen/finger_hold_index.acp	finger_hold_index	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_ring.acp	finger_hold_ring	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_vibrato_ring_hi.acp	finger_vibrato_ring_hi	13	10	1	72	720	0	4	1	1	8	8	0	0
charsys/metal/anims/finger/gen/finger_vibrato_index_hi.acp	finger_vibrato_index_hi	7	9	1	42	378	0	10	1	1	38	38	0	0
charsys/metal/anims/finger/gen/finger_hold_pinky.acp	finger_hold_pinky	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_powerchord_2.acp	finger_powerchord_2	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_powerchord_1.acp	finger_powerchord_1	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_ring_hi.acp	finger_hold_ring_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_middle_hi.acp	finger_hold_middle_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_chord_openmajor.acp	finger_chord_openmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_chord_dmajor.acp	finger_chord_dmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_vibrato_middle.acp	finger_vibrato_middle	7	9	1	38	342	0	10	1	1	42	42	0	0
charsys/metal/anims/finger/gen/finger_chord_seventh.acp	finger_chord_seventh	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_middle.acp	finger_hold_middle	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_pinky_hi.acp	finger_hold_pinky_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_chord_cmajor.acp	finger_chord_cmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/finger_hold_index_hi.acp	finger_hold_index_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/strum_pluck_down.acp	strum_pluck_down	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/metal/anims/finger/gen/finger_vibrato_middle_hi.acp	finger_vibrato_middle_hi	9	9	1	52	468	0	8	1	1	28	28	0	0
charsys/metal/anims/finger/gen/finger_chord_openminor.acp	finger_chord_openminor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/metal/anims/finger/gen/strum_open.acp	strum_open	0	0	1	0	0	0	20	1	1	98	98	0	0
charsys/grim/anims/wing/gen/grim_wings_win.acp	grim_wings_win	2	121	1	16	1936	0	0	1	1	0	0	0	0
charsys/grim/anims/wing/gen/grim_wings_lose.acp	grim_wings_lose	2	121	1	16	1936	0	0	1	1	0	0	0	0
charsys/grim/anims/wing/gen/grim_wings_idle.acp	grim_wings_idle	2	76	1	16	1216	0	0	1	1	0	0	0	0
charsys/grim/anims/finger/gen/finger_chord_bar.acp	finger_chord_bar	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_vibrato_index.acp	finger_vibrato_index	5	9	1	28	252	0	12	1	1	52	52	0	0
charsys/grim/anims/finger/gen/strum_down_long.acp	strum_down_long	14	31	1	74	2294	0	6	1	1	24	24	0	0
charsys/grim/anims/finger/gen/strum_pluck_short.acp	strum_pluck_short	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/grim/anims/finger/gen/finger_vibrato_pinky.acp	finger_vibrato_pinky	9	9	1	48	432	0	8	1	1	32	32	0	0
charsys/grim/anims/finger/gen/finger_vibrato_pinky_hi.acp	finger_vibrato_pinky_hi	11	9	1	68	612	0	6	1	1	12	12	0	0
charsys/grim/anims/finger/gen/finger_open.acp	finger_open	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_vibrato_ring.acp	finger_vibrato_ring	9	13	1	42	546	0	8	1	1	38	38	0	0
charsys/grim/anims/finger/gen/finger_hold_index.acp	finger_hold_index	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_ring.acp	finger_hold_ring	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_vibrato_ring_hi.acp	finger_vibrato_ring_hi	13	10	1	72	720	0	4	1	1	8	8	0	0
charsys/grim/anims/finger/gen/finger_vibrato_index_hi.acp	finger_vibrato_index_hi	7	9	1	42	378	0	10	1	1	38	38	0	0
charsys/grim/anims/finger/gen/finger_hold_pinky.acp	finger_hold_pinky	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_powerchord_2.acp	finger_powerchord_2	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_powerchord_1.acp	finger_powerchord_1	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_ring_hi.acp	finger_hold_ring_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_middle_hi.acp	finger_hold_middle_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_chord_openmajor.acp	finger_chord_openmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_chord_dmajor.acp	finger_chord_dmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_vibrato_middle.acp	finger_vibrato_middle	7	9	1	38	342	0	10	1	1	42	42	0	0
charsys/grim/anims/finger/gen/finger_chord_seventh.acp	finger_chord_seventh	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_middle.acp	finger_hold_middle	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_pinky_hi.acp	finger_hold_pinky_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_chord_cmajor.acp	finger_chord_cmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/finger_hold_index_hi.acp	finger_hold_index_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/strum_pluck_down.acp	strum_pluck_down	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/grim/anims/finger/gen/finger_vibrato_middle_hi.acp	finger_vibrato_middle_hi	9	9	1	52	468	0	8	1	1	28	28	0	0
charsys/grim/anims/finger/gen/finger_chord_openminor.acp	finger_chord_openminor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/grim/anims/finger/gen/strum_open.acp	strum_open	0	0	1	0	0	0	20	1	1	98	98	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_bar.acp	finger_chord_bar	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_index.acp	finger_vibrato_index	5	9	1	28	252	0	12	1	1	52	52	0	0
charsys/nu_metal/anims/finger/gen/strum_down_long.acp	strum_down_long	18	31	1	88	2728	0	2	1	1	10	10	0	0
charsys/nu_metal/anims/finger/gen/strum_pluck_short.acp	strum_pluck_short	3	7	1	22	154	0	17	1	1	76	76	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_pinky.acp	finger_vibrato_pinky	9	9	1	48	432	0	8	1	1	32	32	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_pinky_hi.acp	finger_vibrato_pinky_hi	11	9	1	68	612	0	6	1	1	12	12	0	0
charsys/nu_metal/anims/finger/gen/finger_open.acp	finger_open	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_ring.acp	finger_vibrato_ring	9	13	1	42	546	0	8	1	1	38	38	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_index.acp	finger_hold_index	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_ring.acp	finger_hold_ring	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_ring_hi.acp	finger_vibrato_ring_hi	13	10	1	72	720	0	4	1	1	8	8	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_index_hi.acp	finger_vibrato_index_hi	7	9	1	42	378	0	10	1	1	38	38	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_pinky.acp	finger_hold_pinky	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_powerchord_2.acp	finger_powerchord_2	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_powerchord_1.acp	finger_powerchord_1	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_ring_hi.acp	finger_hold_ring_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_middle_hi.acp	finger_hold_middle_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_openmajor.acp	finger_chord_openmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_dmajor.acp	finger_chord_dmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_middle.acp	finger_vibrato_middle	7	9	1	38	342	0	10	1	1	42	42	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_seventh.acp	finger_chord_seventh	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_middle.acp	finger_hold_middle	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_pinky_hi.acp	finger_hold_pinky_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_cmajor.acp	finger_chord_cmajor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/finger_hold_index_hi.acp	finger_hold_index_hi	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/strum_pluck_down.acp	strum_pluck_down	4	7	1	30	210	0	16	1	1	68	68	0	0
charsys/nu_metal/anims/finger/gen/finger_vibrato_middle_hi.acp	finger_vibrato_middle_hi	9	9	1	52	468	0	8	1	1	28	28	0	0
charsys/nu_metal/anims/finger/gen/finger_chord_openminor.acp	finger_chord_openminor	0	0	1	0	0	0	17	1	1	80	80	0	0
charsys/nu_metal/anims/finger/gen/strum_open.acp	strum_open	0	0	1	0	0	0	20	1	1	98	98	0	0
charsys/grim/anims/gen/grim_intro_02.acp	grim_intro_02	42	182	1	246	44772	2	17	1	1	76	76	0	0
charsys/grim/anims/gen/grim_intro_01.acp	grim_intro_01	53	121	1	304	36784	2	6	1	1	18	18	0	0
charsys/grim/anims/gen/grim_stop_left_90_fast.acp	grim_stop_left_90_fast	27	75	1	186	13950	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_extreme_medium_04.acp	grim_extreme_medium_04	24	243	1	168	40824	2	35	1	1	154	154	0	0
charsys/grim/anims/gen/grim_extreme_medium_03.acp	grim_extreme_medium_03	27	235	1	186	43710	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_extreme_medium_02.acp	grim_extreme_medium_02	26	185	1	178	32930	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_extreme_medium_01.acp	grim_extreme_medium_01	27	315	1	186	58590	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_right_medium.acp	grim_walk_right_medium	27	107	1	186	19902	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_forward_fast.acp	grim_walk_forward_fast	26	139	1	178	24742	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_turn_left_45_fast.acp	grim_turn_left_45_fast	27	67	1	186	12462	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_right_fast.acp	grim_walk_normal_right_fast	27	94	1	186	17484	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_backward_medium.acp	grim_turn_backward_medium	27	84	1	186	15624	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_idle_fast.acp	grim_idle_fast	23	152	1	166	25232	2	36	1	1	156	156	0	0
charsys/grim/anims/gen/grim_turn_left_135_fast.acp	grim_turn_left_135_fast	28	71	1	194	13774	2	31	1	1	128	128	0	0
charsys/grim/anims/gen/grim_walk_left_fast.acp	grim_walk_left_fast	27	119	1	186	22134	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stand_fast_02.acp	grim_stand_fast_02	46	155	1	266	41230	2	13	1	1	56	56	0	0
charsys/grim/anims/gen/grim_stand_fast_01.acp	grim_stand_fast_01	47	158	1	280	44240	2	12	1	1	42	42	0	0
charsys/grim/anims/gen/grim_turn_right_90_fast.acp	grim_turn_right_90_fast	27	86	1	186	15996	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_backward_fast.acp	grim_stop_backward_fast	27	67	1	186	12462	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_special_02.acp	grim_special_02	44	149	1	238	35462	2	15	1	1	84	84	0	0
charsys/grim/anims/gen/grim_special_01.acp	grim_special_01	57	173	1	312	53976	2	2	1	1	10	10	0	0
charsys/grim/anims/gen/grim_extreme_fast_04.acp	grim_extreme_fast_04	27	188	1	186	34968	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_extreme_fast_03.acp	grim_extreme_fast_03	24	209	1	168	35112	2	35	1	1	154	154	0	0
charsys/grim/anims/gen/grim_extreme_fast_02.acp	grim_extreme_fast_02	24	250	1	168	42000	2	35	1	1	154	154	0	0
charsys/grim/anims/gen/grim_idle_medium.acp	grim_idle_medium	24	152	1	168	25536	2	35	1	1	154	154	0	0
charsys/grim/anims/gen/grim_stop_forward_fast.acp	grim_stop_forward_fast	27	59	1	186	10974	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_extreme_fast_01.acp	grim_extreme_fast_01	27	279	1	186	51894	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_left_135_medium.acp	grim_stop_left_135_medium	27	83	1	186	15438	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stand_medium_02.acp	grim_stand_medium_02	23	220	1	160	35200	2	36	1	1	162	162	0	0
